text,label
How do I order a new card when my old one is ready to expire?,9
What do I do if my card is about to expire?,9
What happens after my card expires?,9
Where can I order a card when I am in China?,9
How do I replace a card that's going to expire?,9
If my card becomes expired what can I do?,9
What steps should I take before my card expires?,9
I need a new card before it expires.,9
"When will I get a new card when I order it, and how much will it cost.",9
Can I wait for you to send me a new card when mine's about to expire?,9
"When my card expires soon, how fast is the replacement card sent and what are the costs?",9
How do I order a new card? The current one is about to expire.,9
Can I order a new card to China?,9
Is ordering a new card from China available?,9
What to do if my card is about to expire?,9
My card is about to expire.  Are there any costs with a replacement card?  How quick do you mail it to me?,9
Is there a way to order a new card while in China?,9
"The expiration date on my card is very soon, and I need to get a new one.  What are the price and delivery options for my replacement card?",9
If my card is about to expire how long would it take to receive a new one and how much would that cost me?,9
My card is about to expire.  How do I order another?,9
"My card is expiring soon, How do I order a new card?",9
I need to order a new card as my old one will expire soon. Can you tell me how to order a new one?,9
When my card expires what is the cost of a replacement and how fast?,9
I will need a new card because mine is almost expired.  How fast do I get a replacement and what is the cost?,9
Do I need to order a new card if mine is expiring?,9
"My card will expire next month, will I need to order a new one?",9
Am I able to get this shipped to China?,9
My card expires very soon.  What is the cost and delivery time to get a new one?,9
"The expiration date for my card is coming up, how do I get a new card?",9
Tell me how to replace my expired card.,9
Can I order a new card by phone?,9
My card is expiring soon.,9
My card is about to expired what will happen?,9
What should I do when my card reaches its expiry date?,9
Please inform me how to get a new card as mine is about to expire.,9
"My card expires soon, will you send me one automatically?",9
want a new card what are the fees,9
My card's expiration date is close.,9
What will happen after my card expires?,9
Can I get a new card in China?,9
"My card is about to expire, what do I do?",9
Can I order a new card with the app?,9
How do I replace my card before it expires next month?,9
My card is expiring so how fast can I get a new one and how much will it be?,9
"I need a new card, my old card is expiring.",9
How do I replace my card before it expires?,9
What can I expect at card expiration?,9
"If I order a new card, how much will it be and how long will it take me to get it?",9
How can I get a card sent to China?,9
What should I do once my card expires?,9
How do I order a new card if my current one is about to expire?,9
"I want to get a new card before my current one expires, how much will it cost me and how long will it take to get here.",9
"My card is going to expire, what do I do?",9
Do I need to order a new card before it expires?,9
Does it cost anything to get a new card? Mine's about to expire and I'd also like to know how long it takes to get the new one.,9
"My bank card has expired, how can I get a new physical card?",9
how to get a new card in china,9
How do I go about ordering a new bank card?,9
"I have a card that expires in the coming month, do I have to specifically ask for the updated card?",9
"If my card expires next month, will I need to order a new one?",9
"The expiration of my card is near, how do I order a new card?",9
What do I do after my card expires?,9
Do I need to re-apply to order a new card when my old one's about to expire?,9
I need to renew a card that's about to expire,9
"If my card is going to expire this month, do I need to order a new one?",9
"Soon my card will expire, how do I get a new one?",9
Can I order a new card?  Mine is about to expire.,9
My card is due to expire soon.,9
Can I keep using my card after it expires?,9
How do I replace my card?,9
Are new cards available from China?,9
My card is almost going to expire.,9
I'm in China and really need a new card.,9
"My card will expire soon, When do I need to order a new one?",9
Does it cost anything and how long would it take to get a card if I need a new one? My card is about to expire.,9
My card is about to expire. Do I have to go to a branch to order a new card?,9
Will you send me a new card in China?,9
What do I do about my expired card?,9
Can I have a new card shipped to China?,9
Am I able to have a card sent to China?,9
"My card's expiration is approaching, how do I replace it.",9
How do I get a new card when my old one expires?,9
What happens when my card expires?,9
What is the process when my card is due to expire?,9
My card expires soon,9
My card is almost expired.  How fast will I get a new one and what is the cost?,9
What is the process to get a new card when your old one expires?,9
Help me order a new card that's going to be expired soon.,9
What do I do when I get close to the expiration date of my card?,9
My card is about to expire.  Where do I get a new one.,9
want to get a new card in china,9
Can you give me info about what to do when my card expires?,9
"My card has an expiration date, will you send a new one automatically?",9
Can I get a new card even though I am in China?,9
"My card is expiring, how do I get a new one?",9
"I think my card is expiring, what happens then?",9
How do I get a new expiration date?,9
Is there anywhere I can't use my card?,10
In which stores can I shop with this card?,10
How do I know where I can use my card?,10
Can I tell what business will take this card?,10
Are there businesses that don't accept this card?,10
Is the card welcomed by everybody?,10
Do you have a list of businesses that accept this card?,10
What businesses accept this card?,10
What retailers accept my card?,10
This card is accepted by what businesses?,10
Will this card work all over the world?,10
WHAT IS THE ATMOSPHERE OF IT,10
What kind of businesses will take my card?,10
Where do I pay with my debit or credit card?,10
Can I pay online with my card?,10
Do you know which businesses will accept my card?,10
Who accepts the card?,10
You accepts my card?,10
Is my card accepted anywhere?,10
Is my card denied anywhere?,10
"
Where can I use my card?",10
Where can I use my Mastercard?,10
where is card accepted,10
Where can I pay with my card?,10
Where can my card be used?,10
Is my card valid everywhere?,10
Which establishments will accept my card?,10
Are there limits to businesses that will accept this card?,10
Any place that takes Mastercard would be fine.,10
Is there a list of where I can use my card?,10
What are the limits to where my card will be accepted?,10
Can I use my card wherever I want?,10
Where can I use my card to pay?,10
Are there any limits to were my card is accepted?,10
Can I use my card while on vacation overseas?,10
Are there any places that won't take my card?,10
Which merchants accept my card?,10
You can use it anywhere that accepts Mastercard.,10
Is there restrictions on where I can use my card?,10
Can I use my card for online payments?,10
Are there limits as to where my card will be accepted?,10
Where do I pay with my card?,10
Which merchants accept this card?,10
Are there any restrictions to where I can use my card?,10
At what places accept my card?,10
In what places can I use my card?,10
What places accept my card?,10
Can I use my card no matter where I go?,10
Will my card work at all merchant locations?,10
How can I know where my card will be accepted?,10
Can I pay with my card anywhere?,10
Can I use my card anywhere?,10
Where can I use this card?,10
What businesses can I use this card with?,10
Do all businesses take this card?,10
Where is this card accepted?,10
What businesses accept my card?,10
Can i use this card at any store?,10
Are there any restrictions on where I use this card?,10
I am still waiting on my card?,11
What can I do if my card still hasn't arrived after 2 weeks?,11
I have been waiting over a week. Is the card still coming?,11
Can I track my card while it is in the process of delivery?,11
"How do I know if I will get my card, or if it is lost?",11
When did you send me my new card?,11
Do you have info about the card on delivery?,11
What do I do if I still have not received my new card?,11
Does the package with my card have tracking?,11
I ordered my card but it still isn't here,11
Why has my new card still not come?,11
"I still haven't received my card after two weeks, is it lost?",11
Can you track my card for me?,11
Is there a way to track the delivery of my card?,11
It's been a week since I ordered my card and it's not here. Please help?,11
Will I be able to track the card that was sent to me?,11
I don't have my card in 1 week.  Should I be worried?,11
How do I know when my new card is going to arrive?,11
My new card has not been delivered to my home yet. What is going on?,11
It's been a week since you issued me a card and I still didn't get it. Should I keep waiting?,11
"On the card that is coming, what's the tracking info?",11
What is the status of my card's delivery?,11
Have you sent out my card yet?,11
My card isn't here yet.,11
where is my new card?,11
It's been a week since you sent my card and I still don't have it.,11
How do I track the card you sent me?,11
When will I recieve my new card?,11
When will I get my new card?,11
What is the expected delivery date for my card?,11
Is there a tracking number for the card you sent me?,11
I would like to track the card you sent to me.,11
Has my card been lost in delivery?,11
My new card hasn't came in.,11
Where is the card I ordered 2 weeks ago?,11
Can I get an update on my replacement card?,11
How long does it take for a new card to ship?,11
What's the tracking on the card you sent?,11
I haven't received my card and am worried it is lost.,11
My card still hasn't been delivered,11
I need to find out where the card is that I ordered.,11
Where is my credit card that was to be mailed?,11
I ordered my card but it hasn't been delivered yet,11
Am I able to track the card that was just sent to me?,11
Can you tell me why I haven't received my new card?,11
I'm still waiting for my new card.,11
Is my card lost? I am still waiting for it to be delivered.,11
Should I keep waiting for my card to be delivered?,11
Can I track when my card will be delivered?,11
How can I check on the status of my new card?,11
"A card has been sent to me, how do I track it?",11
Is there a way I can get my card expedited?,11
What can I do to track the card you sent me?,11
why hasnt my card come in yet?,11
How can I periodically check the delivery of the card you sent?,11
What's the reason my new card hasn't come?,11
How long does it take for me to get my new card?,11
I don't have my card after 1 week. What are my next steps?,11
I know I'm getting a new card but would like know when I can expect to receive it.,11
I want to find out what happened to my new card?,11
Was there a way for me to get tracking for that?,11
I am still waiting for my card.,11
My card hasn't arrived.,11
Can I track the card you sent to me?,11
I haven't gotten my new card.,11
How long should it take for my new card to arrive in them mail? What should I do if I never receive it?,11
Will I have to wait much longer for my new card to arrive?,11
how to track the card you sent,11
2 weeks ago I ordered my new card.  It isn't here.  What should I do?,11
How can I check on the delivery status of my card?,11
"My card has not been delivered yet and its been a week since I ordered it, please help",11
What's the expected wait time to recieve my new card?,11
How can I see the progress of delivery of the card that was sent?,11
"My card was supposed to arrive, but hasn't?",11
I ordered a card and would like to know how to track the delivery progress of it.,11
How long will it take for me to get my card?,11
My card hasn't shown up yet.,11
Does the card you sent have a tracking number?,11
My card hasn't arrived in the mail yet. I ordered it two weeks ago. What can I do?,11
maximum how many days get the courier?,11
Is there a reason my new card hasn't arrived yet?,11
"I've been waiting a while for my card, is there a way to know when it will arrive?",11
How can I track my card's delivery?,11
Can I track the card that was just sent to me?,11
"If I ordered my new card last week, how much longer should I wait to receive it?",11
"What's go on, where is my new card?",11
Where is my new card if I haven't received it yet?,11
Where is my card?,11
Can you tell me why I haven't received my new card yet?,11
Is there a way to track my card?,11
Is there a way to track the new card you sent me?,11
I'm still waiting for my card.,11
What do I need to do to get my new card which I have requested 2 weeks ago?,11
WHAT IS THE SOLUTION OF THIS PROBLEM,11
Could I get tracking on the card?,11
Can you help me track my card?,11
Shouldn't my new card be here by now?,11
Is there a reason my new card hasn't arrived?,11
"I would like to track a card sent to me, how do I do that?",11
Is there a tracking number for the card?,11
can you share card tracking number?,11
"I have not received my card and it's been a week, what do I do?",11
Is there a way I can check on the card on route to me?,11
When will my new card arrive?,11
Why haven't I received my new card yet?,11
What is the expected delivery date of my card?,11
My card hasn't came in the mail yet?,11
I haven't received my card.,11
Is it possible for me to track the card is was mailed to me?,11
When will my new card be delivered?,11
I was issued a card about a week ago. why hasn't it come in yet?,11
Can you please tell me where my card is? I ordered it 2 weeks ago!,11
I still haven't received my card in the mail,11
I'm still waiting for my card that was issued a week ago. What should I do?,11
I still haven't gotten my new card.  When will it get here?,11
Do you have a tracking number for the card I was sent?,11
How do I track the card you sent to me?,11
Is my new bank card on the way and is there a way to track it?,11
Could you send me and up date on the arrival of my card?,11
How long does it take to recieve my new card?,11
My card has not come in the mail yet.,11
What's the card you sent me's tracking number?,11
i havent got my card,11
Why hasn't my card arrived yet?,11
I thought I would have received my new card at this point.,11
How long until my new card gets here?,11
How much longer until I get my new card?,11
Am I able to track a card that has already been sent?,11
Is it possible to track the card you sent me?,11
How long will it be to get this new card?,11
how can i track card you sent,11
Can the card was sen to me be tracked?,11
why have i not got my new card?,11
I need to track the card sent to me.,11
"It's been two weeks and I haven't gotten my card, what do I do?",11
I was expecting my new card by now.,11
Where is the tracking number for the card?,11
I was issued a new card a week ago but still haven't received it. How long will it be until I receive it?,11
Can I track the card that you sent me in the mail?,11
Can you tell me if I can track the card you sent me?,11
Why have I not gotten my new card?,11
I'm still waiting on my new card to be delivered!,11
My new card isn't here and it was issued a week ago.,11
"I was supposed to receive my new card by now, but it hasn't came in.",11
Is a tracking number available for the card that was just sent?,11
Why haven't I gotten my new card?,11
Was there a number to track that I could get?,11
How much longer is it going to take to get my new card?,11
I haven't gotten my credit card in the mail.,11
My card hasn't arrived yet. What do I do?,11
"My card still hasn't arrived after two weeks, now what?",11
My card appears to have never arrived?,11
My card never arrived.,11
Can it specifically be delivered on a certain date?,12
I need to get my card quickly,12
When can I expect my card? I live in the US.,12
Help! When will the card arrive at my home?,12
Can I get my card fast tracked?,12
How long is the wait for my card?,12
i need to expedite my card,12
When should I expect to receive my card?,12
How long until my card will get here?,12
How long is the delivery time to the US?,12
Can I have it delivered on a specific date?,12
"i am express delivering my card to the us, how long will that take",12
I need my card soon.,12
Can I choose when my card is delivered?,12
When will my card be here?,12
How long will delivery to the US take?,12
When can I expect delivery?,12
Can I specify a day for my card to be delivered?,12
I'm worried my card might be lost in the mail? How long does it usually take to arrive?,12
When will my card be delivered?,12
can the delivery be specific to my needs?,12
how long does delivery take?,12
"To deliver to the US, how long will it take?",12
How quickly can you get me my card?,12
can I choose delivery times to suite me?,12
Can I choose the day it's delivered?,12
How long will this take to get to me?,12
When shipped to the US how long is delivery time?,12
"Give me my card, I need it now!",12
I'd like to have it delivered on Saturday.  Is that possible?,12
How long will I have to wait for my new card?,12
How long is a delivery to the US?,12
What is the delivery time to the US?,12
How long does it take for deliver to the US?,12
If I order a card when does it arrive?,12
When can I expect my card?,12
How long is delivery to the US?,12
What is your shipping policies for cards?,12
I ordered my card and it isn't here yet. I need it ASAP. When can I expect to get it?,12
how long should I expect to wait for my card to arrive?,12
When will my card come? I need it as soon as possible!,12
How long should I wait for the card to arrive?,12
What is the wait time for delivery to the US?,12
Can you tell me when my card will arrive?,12
When can I expect my card to arrive?,12
Can I have it delivered on the date I need it delivered?,12
What is the length of time for one of these items to come to the U.S?,12
How long will it take to have my card mailed to me?,12
Can cards be dispatched on a specific date?,12
Can I have it by a certain date?,12
I need my card as quick as possible,12
How long will it take my card to get here?,12
Is there a specific date it can be delivered by?,12
I need my card to be delivered fast,12
Is there a specific date i can have it delivered?,12
How long will it take to deliver to the US?,12
I need my card ASAP!,12
How long will it take to get to the US?,12
How soon will I get my card?,12
What is the estimated date for delivery to US?,12
How long does it take for the card to come?,12
When will I receive the card?,12
When should I expect my card to arrive?,12
Can I pay more to get it deliver quicker?,12
How long is the delivery to the US?,12
Send me my card now! ASAP,12
"I haven't received my card yet, how long does it normally take?",12
How long is US delivery?,12
can you express my card to me?,12
When will it get delivered?,12
how soon will my card arrive?,12
I ordered my card a couple weeks ago and haven't received it yet. When can I expect it?,12
How long does it take for cards to be delivered after ordering them?,12
"If I need delivery on a certain day, is that something that could be accommodated?",12
how much to get my card in 2 days?,12
When are cards shipped?,12
My card is needed soon,12
What is the delivery time for US?,12
I placed my order a week ago. Is it ok that my card isn't here yet?,12
How soon do cards arrive after I order them?,12
How will I get my card?,12
How long does it take to receive my card?,12
How long until the card arrives?,12
Can I have my card delivered on Tuesday?,12
Can you tell me how long it takes for a new card to come?,12
i need to add express delivery if that's an option,12
I need my card right away.,12
Can i choose a specific delivery date?,12
When will I get my card shipped to me?,12
Do I have a say when it's delivered?,12
I need my card delivered as soon as possible.,12
I would like to make sure it is delivered on a certain date.,12
When will I receive my card?,12
Could I chose the date to have it delivered?,12
How long does it take for a card to arrive?,12
Will my card be here soon?,12
Please send my card as quickly as possible.,12
how long does it take to get my card i am in a rush,12
When can I expect to receive my card?,12
Are the delivery days flexible?  My schedule only allows me to be a available on specific dates.,12
How many days to deliver to a US customer?,12
When can I expect my new card to get here?,12
How long are deliveries to the US?,12
Can it be delivered on a certain date?,12
What is delivery speed to the United States?,12
How long does it take for something to be delivered to the U.S?,12
How long does it take for my physical card to be delivered.,12
what is the leadtime for a new card to show up in the mail?,12
What's the earliest time to receive my card?,12
are you sending me my card?,12
I need my card immediately.,12
When will it be delivered to the US?,12
My card has been found. Is there any way for me to put it back into the app?,13
I was able to find my card. How to I go about putting it into my app?,13
how do I get my card to show in the app?,13
I just got my card.  It's not linked yet--how do I do that?,13
"lost card found, want to put it back in app",13
"I just got a card, how can I add it to the app?",13
Is there any way to see my card in the app?,13
If I find a card I lost do I need to dispose of it? Or can I re-active the card and continue to use it?,13
I found my card. How can I put it into my app?,13
How do I make my card show up in the app?,13
Can you show me where to link the new card?,13
I found my old card. Can I link it back into the app?,13
"Show me how to link the new card,",13
How do I add an existing card to the app?,13
I finally got my card.  Now I want to link it.  Is that something you have to do or can I do that?,13
How do I link one of your card that I already have?,13
If I have a physical card can I link it?,13
I found my lost card in my jacket pocket this morning so I'd like to reactivate it please.,13
Can I add a card that I just found (again) to the app?,13
How can I make my card show up in the app?,13
"I would like to re-activate my card, it was previously reported  lost but I found it this morning.",13
"Okay, I found my card, can I put it back in the app?",13
Can I reactivate a card?,13
I would like to reactivate a card and wondered if that could be done?,13
"I got my card now, how do I make it show up in the app?",13
How do I link an existing card?,13
How do I link a new card in the app?,13
"The card I thought was lost was just in my jacket, so can I reactivate it since I found it this morning?",13
I already have a card and want to link it,13
Can you please reactivate my card?,13
Where do I go to add a new card?,13
I want my card I just received to show up in the app. How do I do that?,13
"I received my card, how do I get it to show in the app?",13
If I have a credit card with you how I get set up to link to it?,13
How do I add my new card?,13
"I want to reactivate my card, I thought I had lost it but found it again this morning.",13
"I need a card reactivation, I had reported my card lost but I ran across it in my jacket.",13
My card is no longer lost. How do I enter it back into the app?,13
"I want to reactivate my card, I thought I had lost it but found it again in my jacket.",13
"May I reactivate my card? I previously reported it lost, but have now found it safe and sound.",13
How do I reactivate a card I thought I lost?,13
Help me figure out how to link the new card.,13
I found my lost card. Am I still able to use it?,13
Will I need a new card or can I put my old card back into the app?,13
Is there a way to link the card i just got?,13
How do I add a new card?,13
"I want to reactivate my card, I found it after thinking it was lost.",13
Can I put my old card back in the app?,13
"I got a new card, how do I link it?",13
I found the card I thought I lost this morning. Can I reactivate this card?,13
How do i go about linking a new card?,13
how do i get the card linked,13
"I have one of your cards, but I don't know how to link it.",13
how do I link an old card?,13
I received my card. How do I link it to the app?,13
"Now that I have my card, how do I connect it to the app?",13
How do I add the card I just received to show up in the app?,13
"I want to reactivate my card, I thought I had lost it but I found it.",13
What do I need to do to link my new card for my account?,13
Can I add a card to back into the app?,13
I want to link my new card. Can you help?,13
What is the process to link the new card?,13
"I found my card, am I able to put it back into the app?",13
"I have found my lost or stolen card, would I still have to activate the new card that was sent to me through the mail in order to access my account?",13
Where can I link a new card?,13
How do I add a card on to the app?,13
"I found my card in my jacket this morning, so can I reactivate it?",13
"I've obtained the card, how do I enable it on the app?",13
I need to find the card I received in the app.,13
How do I get my card on the app?,13
"In the app, how can I make it show the new card that arrived?",13
How do I link my new card?,13
Can I activate a card in the app?,13
"I want to link to my card card with you, how?",13
I would like to link my card to my account.,13
"I thought I lost my card so I cancelled it, but recently I found it in my jacket and I would like to re-establish the card.",13
How can I link the new card?,13
I got a new card and can't find where to link it.,13
"Hey, I have my card, how do I get it to show in the app?",13
Where in the app do I go to make my new card show up?,13
Where do I scan my card?,13
Can I reactivate my card? I reported it lost and found it this morning in my jacket.,13
Can I link my card I previously received?,13
"I want to reactivate my card, I thought I had lost it but found it again in my jacket this morning.",13
"I'd lke my card reactivated, I was thinking it was misplaced but I discovered when I woke up that I had left it in my coat.",13
You sent me a card and now I want to link it.,13
How do I add my new card to the app?,13
Can I add a card back to the app?,13
What if I want to add a card I already have to the app?,13
"I recently reported my card as missing/lost, and I just found it. Can I still use it?",13
"Could I reactivate my card please, I couldn't find it but it turns out it was in my jacket pocket.",13
Is there a way to link cards if I have one of yours?,13
If my card was lost or stolen can I re-link it?,13
How do I link a new card to an existing one?,13
How do I link a new payment card?,13
I would like to reactivate my card that I previously reported lost. I located the card this morning.,13
"Card has been received, how will it show up on the app?",13
Can I re-link a lost card with the app?,13
What do I do to link my new card?,13
Is it possible to link a new card?,13
I deactivated my card but would like to reactivate it.,13
"I found my card that I thought I had lost, I need to reactive it, please help.",13
can I link a card of yours I already have?,13
Can I put my found card back into the app on my phone?,13
"My card arrived but I need to make it work in the app, how do I do that?",13
"I found the card that I thought I lost, and I would like to reactivate it.",13
I found my card again. Can I put it back into the app?,13
I need some help linking my new card.,13
help me link my card,13
How do I link my card in the app.,13
How do I get my card into the app?,13
I found my card! Can I link it back into the app?,13
How do I reactivate my card?,13
Where do I go to get my new card linked?,13
"I thought I lost my card but I found it today, so I would like to reactivate it.",13
How do I link the new card that I just got from you guys?,13
How can I add a new card?,13
Can you tell me how to get my card on the app?,13
Is it possible to reactivate the card I thought I lost but found this morning in my jacket?,13
How do I make my card appear on the app?,13
How do I link the new card?,13
Where in the app do I link a new card?,13
How do I add my card to the app once I get it?,13
Can I link your physical card,13
How do I activate and link my new card?,13
"I got a card, how do I get it in the app?",13
I received my new card.  Where is it in the app?,13
"I found my card, how can I use it again?",13
"I just received a new card, where do I go to link it to my account?",13
"found card, how to put it back in app",13
How do I see my card in the app?,13
"The card I thought I lost was in my jacket pocket this morning, so can I reactivate that?",13
I don't see my card anywhere in the app.,13
"I received my card, how do I get it to work in the app?",13
What do I do if I already had a card with you guys?,13
if i found a lost card can i put it back in app,13
I have a card that was deactivated can I reactivate it?,13
"My new card isn't in my app, how do I get it in there?",13
Help me access the card I already got so I can information from it.,13
I can't use my card because it is not working.,14
I can't seem to be able to use my card,14
"My card isn't working at all, I need assistance. It's really frustrating.",14
Can you tell me what the problem with my card is? It was declined at a restaurant today.,14
How do I fix a broken card?,14
My card was working but now it doesn't.,14
I cannot seem to use my card.,14
I think my card is broke it's not working anymore,14
I have not been able to use this card.,14
What do I do if i accidentally broke my card?,14
How come my card doesn't work anymore?,14
"For a week now, I have tried to use my card and it is still not working.",14
My actual card isn't functioning.,14
I can't get the card itself to work.,14
What should I do if my card doesn't work?,14
Why won't my card work.,14
My card will not work,14
My card is not working.,14
HOW LONG THE CARD VALIDITY,14
My card seems to not be working at all.,14
My card gets rejected when I try to use it,14
I am unable to use my card for some reason.,14
Why can't I use my card?,14
I think my card is broke?,14
What do I do?  My card is broken.,14
"My Netflix subscription says that there is an issue with my card information, but I thought everything was fine. Why would it be declined?",14
My card was declined at a restaurant today and I don't know what the problem is.,14
WHAT IS THE REASON FOR THAT,14
My card is not working when I try to use it.,14
How do I check security settings on my card?,14
My card isn't working at all. What happened?,14
Today I was out eating and my card was declined. Why's that?,14
What are ways to test why my card might not be working?,14
Currently my card is broken.,14
My card won't work at all for anything.,14
How do I fix my card if it is broken?,14
Why doesn't my card work for any transactions?,14
"I tried using my card, but it doesn't work.",14
My card hasn't been working for even small transactions today.,14
What do I do if the machine rejects my card?,14
Something's wrong my card won't work.,14
I tried to use my card today in the restaurant but it didn't work and just got declined. What's wrong?,14
"Suddenly, my card won't work.",14
My card hasn't been working when I try to use it.,14
My physical card is not working,14
"
I can't seem to be able to use my card


",14
Why is my physical card not working?,14
Help.  My card is broken.,14
I am unable to use my card.,14
"No transactions are being accepted, what's wrong with my card?",14
Is my card frozen?,14
My card was declined at a restaurant today and I am not sure why.,14
What do I do now that I can't use this card?,14
My card doesn't seem to work anymore,14
"Out of the blue, my card stopped working.",14
I can't seem to use my card. Can you help?,14
How do I re-order a damaged card?,14
Why is my card not working anymore?,14
I can't use my card for anything,14
What's wrong with my card? The clerk at the grocery store said it was declined.,14
What should I do if I can't use my card?,14
Can I use app to reset PIN attempts?,14
Please help.  The card won't work.,14
I wasn't able to use my card today when I went out for lunch. Wondering why that is?,14
My card doesn't seem to work.,14
Currently I can't get my card to work.,14
WHAT IS THE MAIN REASON OF THIS PROBLEM,14
How do I get my card to work?,14
What can I do to make my physical card work?,14
Can you tell me why I can't make any transactions?,14
There is something wrong with my card. Tried to use it a few times today in different places and it just didn't work. The transactions I tried to make were really small so not sure what's going on,14
Can you tell me whats going on with my card it seems to be not working?,14
How do I check security settings using the app?,14
I tried using my card at multiple vendors and now it's not working.,14
"Can you help me with my card, I think it's broke.",14
The card is non-functional.,14
I haven't been able to complete any transactions on my card today. Do you know what's wrong?,14
Today I used my card at a restaurant and it was declined. Why?,14
Did you deactivate my card it's not working anymore,14
Need help to get my card to work.,14
Why isn't my card working anymore?,14
Why won't my card work anymore?,14
Why won't the machine accept my card anymore?,14
When I was in a restaurant today my card was declined and payment wouldn't go through and I need help. Can you fix this?,14
What to do if my physical card is not working?,14
My card stopped working after multiple transactions. Why?,14
Why won't my card accept any transactions?,14
"I think my card is broken or something. I tried using it and it wouldn't go through, please help.",14
My card is broken,14
I tried to purchase airline tickets online this morning and my card information isn't working. Is there something going on with my account?,14
My card no longer works.,14
I seem to be unable to make any transactions.,14
I can't get my actual card to work,14
My card doesn't work when I use it.,14
What do I do if my card gets broken?,14
I am having problems with my physical card.,14
How can I get my card to work?,14
I need help with understanding why my card is not working.,14
Please help me!  My physical card isn't working right.,14
My card stopped working. How do I check if there is a freeze on it?,14
"I don't know what's wrong with my card, but it has not worked at multiple places today.",14
I need clarity on why my card is not working.,14
My card won't physically work.,14
What's going on? My card wont accept any transactions.,14
My card don't work.,14
My card won't work right now.,14
How can it be that my Card is not functioning anymore?,14
What's going on with my card? I've tried multiple times and it never goes through.,14
HOW LONG TO TAKE THE TIME TO SOLVE,14
What do I do if my card is not working?,14
What should I do if my physical card isn't working?,14
The card that I have isn't working. This is the physical card.,14
There was a fee charged when I paid with my card.,15
I received a fee I should not have.,15
Why am I being a charged for using my card?,15
Tell me why there is a fee for a card payment.,15
I don't understand why I'm being charged for using my card.,15
I paid with my card so so why was I charged a transaction fee?,15
"I shouldn't have been charged but I see a fee, why?",15
"i made a payment with my card and was charged a fee, why would you do that",15
A fee came along with me paying with card,15
I had to pay a fee when buying items with my card.,15
Why is there a fee when I thought there would be no fees?,15
Why are there fees for using a card?,15
I had to pay money for paying with my card.,15
"I'm going on holiday to France for 6 weeks with my family and the cat, Fluffy.  I just purchased €10,000 from a currency exchange to ensure we don't run short but there appears to be a fee.  What is this for?",15
What are the reasons to be charged a fee on card payments?,15
I paid with card and was charged a fee that shouldn't be there!,15
Why was I charged an extra fee when paying with card?,15
I noticed a new fee on my account. I didn't know there were fees for these payments. What is the policy?,15
I don't understand why I was charged an additional fee for this service. Can you clarify?,15
Why is there a fee for using my card?,15
Why was my transaction charged an extra fee when paying with my card?,15
"Where can I find out the fee structure for my account? I have been charged fees for some transactions, but not for other ones. I can't find a pattern in these fees.",15
"On a card payment, why is there a fee?",15
Why did I get charged a fee for my card payment?,15
Why are you charging me fees for using my card?,15
What is the extra fee that showed up on my card?,15
Why was I charged a fee for using my card,15
Let me know when I get charged extra for payments. I saw on the app a fee I wasn't forewarned about.,15
I was charged a fee for using my card. Can I check that in any way? It seems like there are occasions that I am charge for fees. Can you elaborate this?,15
I got charged a service fee on my account. Can it be waived since I didn't know about it before?,15
I think a fee was applied for paying with a card.,15
I'm being charged for using my card!,15
I bought something with my card and I was charged a fee,15
I received an extra charge for using the card. Why?,15
Can you explain why my payment was charged a fee?,15
Is there a fee for paying by card?,15
Who charged me a fee for paying by card?,15
I have a fee showing from last time I used my card.,15
Why is this fee being charged to me after using my card?,15
"Why wasn't it obvious that you charge for payments? If you put the fees in an easy to read format, this could have been avoided.",15
Why am I being charged fees on some transactions but not on others? What am I missing here? I cannot find where to see the fee structure on my account. Help!,15
I payed with the card and there was an extra fee?,15
Is it normal to be charged an extra fee when paying with my card?,15
Why was there a fee for paying by card?,15
How did the extra charge on my card come in effect?,15
Please tell me why I was charged additionally when I used the card.,15
I made a purchase with my card and I was charged a fee for using it,15
I was made to pay a fee for making a transaction with card.,15
"Why, when paying with the card, was I charged an extra fee?",15
I have never been charged a card payment fee before. Why did this change?,15
What can i pay with out  fees,15
Why and I being charged this fee?,15
Why was I charged a fee? I thought shopping was free?,15
There was an extra charge when I used my card,15
What is this fee for card payment?,15
I saw a fee on my app from one of my payments and I wasn't sure where it came from. Is there a way you can tell me when there's an additional fee for my payments?,15
Why was I charged for payments? You didn't warn me about additional fees.,15
"i have used my card online before and wasn't charged, why am i charged now",15
"I paid with my card and got charged an extra fee, what's up with that?",15
I used my card and there was a fee,15
"I am tired of getting charged fees, and I have no idea why, please let me know what/when you charge fees for.",15
Why am I getting a fee on a card payment?,15
"Hi, I am new to this. Are there any additional fees or charges that I should be aware of? I was looking through the app and I thought I saw something in regards to fee-free allowances.",15
I noticed that i got charged extra for using the card.,15
I paid with a card and there is an extra charge. Why?,15
Can you explain why I am now getting charged a fee for using my card?,15
"There are multiple instances where you added a fee to the payment, as well as some where you didn't. Do you have an outline of when a fee will be added?",15
I have been charged a fee that I didn't know about. Why have you charged me extra for card payments?,15
I got a fee when paying with my card,15
why is there a fee for a payment on my card?,15
"When using my card I was charged a fee for doing so, why?",15
What was I charged a fee for card payment?,15
What is this extra fee?,15
Why did I have to pay extra because I paid with my card?,15
I want to see what this fee is on my card payment.,15
Let me know when you charge extra for payments please. I just checked the app earlier when I saw that there was an additional fee on one of the payments that I wasn't warned about before.,15
how do i avoid charges in the future,15
